name,timestamp,values
,1626909209.231,0.11296073358127715
name,timestamp,values
,1626909211.405,0.1167965833251644
name,timestamp,values
,1626909213.58,0.11722729673085938
name,timestamp,values
,1626909215.754,0.11747749069943017
