name,timestamp,values
,1626909256.481,26167177.417216994
name,timestamp,values
,1626909258.669,22792145.280434974
name,timestamp,values
,1626909260.846,24883589.203479975
name,timestamp,values
,1626909263.023,25068858.93139963
