name,timestamp,values,beta_kubernetes_io_arch,beta_kubernetes_io_os,container,id,image,instance,job,kubernetes_io_arch,kubernetes_io_hostname,kubernetes_io_os,minikube_k8s_io_commit,minikube_k8s_io_name,minikube_k8s_io_updated_at,minikube_k8s_io_version,name,namespace,node_ip,node_name,pod
,1626909185.092,11370413.34669792,amd64,linux,kafka,/docker/8e0ad287189976de1784ef1679dbe2ac72d77a223197b1ff38fc1c703e7ed96e/kubepods/burstable/pod27e59be2-9596-4519-9f64-61f25735519e/69c08e796575a5142b8df58ef6b0e147a1d17d9e0bddad5378a6569e678d11fd,sha256:cfa88c2d12a083e0fbcb4f8f58ee10d5d8c668d39595968c7c4171986c21327c,minikube,kubernetes-cadvisor,amd64,minikube,linux,a03fbcf166e6f74ef224d4a63be4277d017bb62e,minikube,2021_07_20T19_34_40_0700,v1.22.0,k8s_kafka_my-cluster-metrics-kafka-1_kafka_27e59be2-9596-4519-9f64-61f25735519e_3,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1
,1626909185.092,15377582.926346473,amd64,linux,kafka,/kubepods/burstable/pod27e59be2-9596-4519-9f64-61f25735519e/69c08e796575a5142b8df58ef6b0e147a1d17d9e0bddad5378a6569e678d11fd,sha256:cfa88c2d12a083e0fbcb4f8f58ee10d5d8c668d39595968c7c4171986c21327c,minikube,kubernetes-cadvisor,amd64,minikube,linux,a03fbcf166e6f74ef224d4a63be4277d017bb62e,minikube,2021_07_20T19_34_40_0700,v1.22.0,k8s_kafka_my-cluster-metrics-kafka-1_kafka_27e59be2-9596-4519-9f64-61f25735519e_3,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1
name,timestamp,values,beta_kubernetes_io_arch,beta_kubernetes_io_os,container,id,image,instance,job,kubernetes_io_arch,kubernetes_io_hostname,kubernetes_io_os,minikube_k8s_io_commit,minikube_k8s_io_name,minikube_k8s_io_updated_at,minikube_k8s_io_version,name,namespace,node_ip,node_name,pod
,1626909187.263,10893088.360256406,amd64,linux,kafka,/docker/8e0ad287189976de1784ef1679dbe2ac72d77a223197b1ff38fc1c703e7ed96e/kubepods/burstable/pod27e59be2-9596-4519-9f64-61f25735519e/69c08e796575a5142b8df58ef6b0e147a1d17d9e0bddad5378a6569e678d11fd,sha256:cfa88c2d12a083e0fbcb4f8f58ee10d5d8c668d39595968c7c4171986c21327c,minikube,kubernetes-cadvisor,amd64,minikube,linux,a03fbcf166e6f74ef224d4a63be4277d017bb62e,minikube,2021_07_20T19_34_40_0700,v1.22.0,k8s_kafka_my-cluster-metrics-kafka-1_kafka_27e59be2-9596-4519-9f64-61f25735519e_3,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1
,1626909187.263,13245953.991966352,amd64,linux,kafka,/kubepods/burstable/pod27e59be2-9596-4519-9f64-61f25735519e/69c08e796575a5142b8df58ef6b0e147a1d17d9e0bddad5378a6569e678d11fd,sha256:cfa88c2d12a083e0fbcb4f8f58ee10d5d8c668d39595968c7c4171986c21327c,minikube,kubernetes-cadvisor,amd64,minikube,linux,a03fbcf166e6f74ef224d4a63be4277d017bb62e,minikube,2021_07_20T19_34_40_0700,v1.22.0,k8s_kafka_my-cluster-metrics-kafka-1_kafka_27e59be2-9596-4519-9f64-61f25735519e_3,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1
name,timestamp,values,beta_kubernetes_io_arch,beta_kubernetes_io_os,container,id,image,instance,job,kubernetes_io_arch,kubernetes_io_hostname,kubernetes_io_os,minikube_k8s_io_commit,minikube_k8s_io_name,minikube_k8s_io_updated_at,minikube_k8s_io_version,name,namespace,node_ip,node_name,pod
,1626909189.438,12589433.934212973,amd64,linux,kafka,/docker/8e0ad287189976de1784ef1679dbe2ac72d77a223197b1ff38fc1c703e7ed96e/kubepods/burstable/pod27e59be2-9596-4519-9f64-61f25735519e/69c08e796575a5142b8df58ef6b0e147a1d17d9e0bddad5378a6569e678d11fd,sha256:cfa88c2d12a083e0fbcb4f8f58ee10d5d8c668d39595968c7c4171986c21327c,minikube,kubernetes-cadvisor,amd64,minikube,linux,a03fbcf166e6f74ef224d4a63be4277d017bb62e,minikube,2021_07_20T19_34_40_0700,v1.22.0,k8s_kafka_my-cluster-metrics-kafka-1_kafka_27e59be2-9596-4519-9f64-61f25735519e_3,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1
,1626909189.438,12626841.81547795,amd64,linux,kafka,/kubepods/burstable/pod27e59be2-9596-4519-9f64-61f25735519e/69c08e796575a5142b8df58ef6b0e147a1d17d9e0bddad5378a6569e678d11fd,sha256:cfa88c2d12a083e0fbcb4f8f58ee10d5d8c668d39595968c7c4171986c21327c,minikube,kubernetes-cadvisor,amd64,minikube,linux,a03fbcf166e6f74ef224d4a63be4277d017bb62e,minikube,2021_07_20T19_34_40_0700,v1.22.0,k8s_kafka_my-cluster-metrics-kafka-1_kafka_27e59be2-9596-4519-9f64-61f25735519e_3,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1
name,timestamp,values,beta_kubernetes_io_arch,beta_kubernetes_io_os,container,id,image,instance,job,kubernetes_io_arch,kubernetes_io_hostname,kubernetes_io_os,minikube_k8s_io_commit,minikube_k8s_io_name,minikube_k8s_io_updated_at,minikube_k8s_io_version,name,namespace,node_ip,node_name,pod
,1626909191.613,11029715.928100359,amd64,linux,kafka,/docker/8e0ad287189976de1784ef1679dbe2ac72d77a223197b1ff38fc1c703e7ed96e/kubepods/burstable/pod27e59be2-9596-4519-9f64-61f25735519e/69c08e796575a5142b8df58ef6b0e147a1d17d9e0bddad5378a6569e678d11fd,sha256:cfa88c2d12a083e0fbcb4f8f58ee10d5d8c668d39595968c7c4171986c21327c,minikube,kubernetes-cadvisor,amd64,minikube,linux,a03fbcf166e6f74ef224d4a63be4277d017bb62e,minikube,2021_07_20T19_34_40_0700,v1.22.0,k8s_kafka_my-cluster-metrics-kafka-1_kafka_27e59be2-9596-4519-9f64-61f25735519e_3,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1
,1626909191.613,10151851.535464767,amd64,linux,kafka,/kubepods/burstable/pod27e59be2-9596-4519-9f64-61f25735519e/69c08e796575a5142b8df58ef6b0e147a1d17d9e0bddad5378a6569e678d11fd,sha256:cfa88c2d12a083e0fbcb4f8f58ee10d5d8c668d39595968c7c4171986c21327c,minikube,kubernetes-cadvisor,amd64,minikube,linux,a03fbcf166e6f74ef224d4a63be4277d017bb62e,minikube,2021_07_20T19_34_40_0700,v1.22.0,k8s_kafka_my-cluster-metrics-kafka-1_kafka_27e59be2-9596-4519-9f64-61f25735519e_3,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-1
