name,timestamp,values
,1626909193.787,29856991.596725546
name,timestamp,values
,1626909195.965,25433966.24054335
name,timestamp,values
,1626909198.139,25042354.71424671
name,timestamp,values
,1626909200.34,21150168.793455586
