name,timestamp,values
,1627410663.725,66326.46666666666
name,timestamp,values
,1627410665.923,66326.46666666666
name,timestamp,values
,1627410668.115,66326.46666666666
name,timestamp,values
,1627410670.319,66326.46666666666
