name,timestamp,values,beta_kubernetes_io_arch,beta_kubernetes_io_os,container,cpu,id,image,instance,job,kubernetes_io_arch,kubernetes_io_hostname,kubernetes_io_os,minikube_k8s_io_commit,minikube_k8s_io_name,minikube_k8s_io_updated_at,minikube_k8s_io_version,name,namespace,node_ip,node_name,pod
,1627410702.943,0.13854057898496625,amd64,linux,kafka,total,/docker/8e0ad287189976de1784ef1679dbe2ac72d77a223197b1ff38fc1c703e7ed96e/kubepods/burstable/pod354d4d35-cf7e-47a8-8547-23ab83907829/602c3a9d5abe74c9a50b24fc31d65432cbaeab6b00144d053ce27ee5458a959d,sha256:cfa88c2d12a083e0fbcb4f8f58ee10d5d8c668d39595968c7c4171986c21327c,minikube,kubernetes-cadvisor,amd64,minikube,linux,a03fbcf166e6f74ef224d4a63be4277d017bb62e,minikube,2021_07_20T19_34_40_0700,v1.22.0,k8s_kafka_my-cluster-metrics-kafka-2_kafka_354d4d35-cf7e-47a8-8547-23ab83907829_0,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-2
,1627410702.943,0.12814534294037835,amd64,linux,kafka,total,/kubepods/burstable/pod354d4d35-cf7e-47a8-8547-23ab83907829/602c3a9d5abe74c9a50b24fc31d65432cbaeab6b00144d053ce27ee5458a959d,sha256:cfa88c2d12a083e0fbcb4f8f58ee10d5d8c668d39595968c7c4171986c21327c,minikube,kubernetes-cadvisor,amd64,minikube,linux,a03fbcf166e6f74ef224d4a63be4277d017bb62e,minikube,2021_07_20T19_34_40_0700,v1.22.0,k8s_kafka_my-cluster-metrics-kafka-2_kafka_354d4d35-cf7e-47a8-8547-23ab83907829_0,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-2
name,timestamp,values,beta_kubernetes_io_arch,beta_kubernetes_io_os,container,cpu,id,image,instance,job,kubernetes_io_arch,kubernetes_io_hostname,kubernetes_io_os,minikube_k8s_io_commit,minikube_k8s_io_name,minikube_k8s_io_updated_at,minikube_k8s_io_version,name,namespace,node_ip,node_name,pod
,1627410705.134,0.15673069972053616,amd64,linux,kafka,total,/docker/8e0ad287189976de1784ef1679dbe2ac72d77a223197b1ff38fc1c703e7ed96e/kubepods/burstable/pod354d4d35-cf7e-47a8-8547-23ab83907829/602c3a9d5abe74c9a50b24fc31d65432cbaeab6b00144d053ce27ee5458a959d,sha256:cfa88c2d12a083e0fbcb4f8f58ee10d5d8c668d39595968c7c4171986c21327c,minikube,kubernetes-cadvisor,amd64,minikube,linux,a03fbcf166e6f74ef224d4a63be4277d017bb62e,minikube,2021_07_20T19_34_40_0700,v1.22.0,k8s_kafka_my-cluster-metrics-kafka-2_kafka_354d4d35-cf7e-47a8-8547-23ab83907829_0,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-2
,1627410705.134,0.15702654632126065,amd64,linux,kafka,total,/kubepods/burstable/pod354d4d35-cf7e-47a8-8547-23ab83907829/602c3a9d5abe74c9a50b24fc31d65432cbaeab6b00144d053ce27ee5458a959d,sha256:cfa88c2d12a083e0fbcb4f8f58ee10d5d8c668d39595968c7c4171986c21327c,minikube,kubernetes-cadvisor,amd64,minikube,linux,a03fbcf166e6f74ef224d4a63be4277d017bb62e,minikube,2021_07_20T19_34_40_0700,v1.22.0,k8s_kafka_my-cluster-metrics-kafka-2_kafka_354d4d35-cf7e-47a8-8547-23ab83907829_0,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-2
name,timestamp,values,beta_kubernetes_io_arch,beta_kubernetes_io_os,container,cpu,id,image,instance,job,kubernetes_io_arch,kubernetes_io_hostname,kubernetes_io_os,minikube_k8s_io_commit,minikube_k8s_io_name,minikube_k8s_io_updated_at,minikube_k8s_io_version,name,namespace,node_ip,node_name,pod
,1627410707.327,0.15368560763448275,amd64,linux,kafka,total,/docker/8e0ad287189976de1784ef1679dbe2ac72d77a223197b1ff38fc1c703e7ed96e/kubepods/burstable/pod354d4d35-cf7e-47a8-8547-23ab83907829/602c3a9d5abe74c9a50b24fc31d65432cbaeab6b00144d053ce27ee5458a959d,sha256:cfa88c2d12a083e0fbcb4f8f58ee10d5d8c668d39595968c7c4171986c21327c,minikube,kubernetes-cadvisor,amd64,minikube,linux,a03fbcf166e6f74ef224d4a63be4277d017bb62e,minikube,2021_07_20T19_34_40_0700,v1.22.0,k8s_kafka_my-cluster-metrics-kafka-2_kafka_354d4d35-cf7e-47a8-8547-23ab83907829_0,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-2
,1627410707.327,0.15367010774775916,amd64,linux,kafka,total,/kubepods/burstable/pod354d4d35-cf7e-47a8-8547-23ab83907829/602c3a9d5abe74c9a50b24fc31d65432cbaeab6b00144d053ce27ee5458a959d,sha256:cfa88c2d12a083e0fbcb4f8f58ee10d5d8c668d39595968c7c4171986c21327c,minikube,kubernetes-cadvisor,amd64,minikube,linux,a03fbcf166e6f74ef224d4a63be4277d017bb62e,minikube,2021_07_20T19_34_40_0700,v1.22.0,k8s_kafka_my-cluster-metrics-kafka-2_kafka_354d4d35-cf7e-47a8-8547-23ab83907829_0,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-2
name,timestamp,values,beta_kubernetes_io_arch,beta_kubernetes_io_os,container,cpu,id,image,instance,job,kubernetes_io_arch,kubernetes_io_hostname,kubernetes_io_os,minikube_k8s_io_commit,minikube_k8s_io_name,minikube_k8s_io_updated_at,minikube_k8s_io_version,name,namespace,node_ip,node_name,pod
