name,timestamp,values
,1627410632.585,160922750.4346253
name,timestamp,values
,1627410634.776,169590952.10638094
name,timestamp,values
,1627410636.967,142997408.4461816
name,timestamp,values
,1627410639.158,88719015.82241482
