name,timestamp,values
,1627410583.243,0.31673138876306006
name,timestamp,values
,1627410585.452,0.3394786547797152
name,timestamp,values
,1627410587.737,0.3283208579201018
name,timestamp,values
,1627410589.932,0.2848950983668699
