name,timestamp,values
,1627395072.824,1737.8666666666666
name,timestamp,values
,1627395075.009,1737.8666666666666
name,timestamp,values
,1627395077.209,1737.8666666666666
name,timestamp,values
,1627395079.395,1737.8666666666666
