name,timestamp,values
,1627395088.356,2637.5333333333333
name,timestamp,values
,1627395090.54,2637.5333333333333
name,timestamp,values
,1627395092.733,2637.5333333333333
name,timestamp,values
,1627395094.916,2637.5333333333333
