name,timestamp,values
,1627394978.7,45038578.35529291
name,timestamp,values
,1627394980.89,110299507.59440771
name,timestamp,values
,1627394983.082,102645844.94126007
name,timestamp,values
,1627394985.271,53481810.08659328
