name,timestamp,values
,1627394930.912,0.29180221334471834
name,timestamp,values
,1627394933.129,0.3407529828554172
name,timestamp,values
,1627394935.322,0.33534298602796186
name,timestamp,values
,1627394937.515,0.3075121180547355
