name,timestamp,values
,1626914645.746,18258506.357317828
name,timestamp,values
,1626914647.921,37796677.62216663
name,timestamp,values
,1626914650.097,37649343.52275926
name,timestamp,values
,1626914652.289,35372471.61021168
