name,timestamp,values
,1626914661.165,0.12862919909131468
name,timestamp,values
,1626914663.343,0.12568964531483506
name,timestamp,values
,1626914665.521,0.125436199111681
name,timestamp,values
,1626914667.699,0.13304055654295247
