name,timestamp,values
,1626914583.013,44616896.376298055
name,timestamp,values
,1626914585.191,32141485.753545918
name,timestamp,values
,1626914587.374,33256748.691080928
name,timestamp,values
,1626914589.553,30772259.93863643
