name,timestamp,values
,1626914708.445,13496730.400647406
name,timestamp,values
,1626914710.62,29180049.514005825
name,timestamp,values
,1626914712.796,29742005.735410657
name,timestamp,values
,1626914714.972,30132800.72903801
