name,timestamp,values
,1627429015.122,31189099.101634704
name,timestamp,values
,1627429046.101,89896133.23677453
name,timestamp,values
,1627429065.915,131804420.71530604
name,timestamp,values
,1627429080.818,86400058.07801706
