name,timestamp,values
,1627429280.635,0.07208497726833334
name,timestamp,values
,1627429283.041,0.2988481051727405
name,timestamp,values
,1627429285.503,0.3343339007106906
name,timestamp,values
,1627429289.942,0.32398219660919314
