name,timestamp,values
,1626917916.288,320490.73333333334
name,timestamp,values
,1626917918.464,320490.73333333334
name,timestamp,values
,1626917920.64,320490.73333333334
name,timestamp,values
,1626917922.821,320490.73333333334
