name,timestamp,values
,1626917978.989,903053.0666666667
name,timestamp,values
,1626917981.167,903053.0666666667
name,timestamp,values
,1626917983.35,903053.0666666667
name,timestamp,values
,1626917985.529,903053.0666666667
