name,timestamp,values,beta_kubernetes_io_arch,beta_kubernetes_io_os,container,cpu,id,image,instance,job,kubernetes_io_arch,kubernetes_io_hostname,kubernetes_io_os,minikube_k8s_io_commit,minikube_k8s_io_name,minikube_k8s_io_updated_at,minikube_k8s_io_version,name,namespace,node_ip,node_name,pod
,1626917876.617,0.0930730594055777,amd64,linux,kafka,total,/docker/8e0ad287189976de1784ef1679dbe2ac72d77a223197b1ff38fc1c703e7ed96e/kubepods/burstable/pod80e62549-38d7-471f-88d5-fde26ddd75ac/55bbd1f18da7aaf0fdc3b249873e096047933d9a82c2b7fc7fde7597ba37ba1b,sha256:cfa88c2d12a083e0fbcb4f8f58ee10d5d8c668d39595968c7c4171986c21327c,minikube,kubernetes-cadvisor,amd64,minikube,linux,a03fbcf166e6f74ef224d4a63be4277d017bb62e,minikube,2021_07_20T19_34_40_0700,v1.22.0,k8s_kafka_my-cluster-metrics-kafka-0_kafka_80e62549-38d7-471f-88d5-fde26ddd75ac_3,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-0
,1626917876.617,0.09670408900770276,amd64,linux,kafka,total,/kubepods/burstable/pod80e62549-38d7-471f-88d5-fde26ddd75ac/55bbd1f18da7aaf0fdc3b249873e096047933d9a82c2b7fc7fde7597ba37ba1b,sha256:cfa88c2d12a083e0fbcb4f8f58ee10d5d8c668d39595968c7c4171986c21327c,minikube,kubernetes-cadvisor,amd64,minikube,linux,a03fbcf166e6f74ef224d4a63be4277d017bb62e,minikube,2021_07_20T19_34_40_0700,v1.22.0,k8s_kafka_my-cluster-metrics-kafka-0_kafka_80e62549-38d7-471f-88d5-fde26ddd75ac_3,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-0
name,timestamp,values,beta_kubernetes_io_arch,beta_kubernetes_io_os,container,cpu,id,image,instance,job,kubernetes_io_arch,kubernetes_io_hostname,kubernetes_io_os,minikube_k8s_io_commit,minikube_k8s_io_name,minikube_k8s_io_updated_at,minikube_k8s_io_version,name,namespace,node_ip,node_name,pod
,1626917878.797,0.07746338416111731,amd64,linux,kafka,total,/docker/8e0ad287189976de1784ef1679dbe2ac72d77a223197b1ff38fc1c703e7ed96e/kubepods/burstable/pod80e62549-38d7-471f-88d5-fde26ddd75ac/55bbd1f18da7aaf0fdc3b249873e096047933d9a82c2b7fc7fde7597ba37ba1b,sha256:cfa88c2d12a083e0fbcb4f8f58ee10d5d8c668d39595968c7c4171986c21327c,minikube,kubernetes-cadvisor,amd64,minikube,linux,a03fbcf166e6f74ef224d4a63be4277d017bb62e,minikube,2021_07_20T19_34_40_0700,v1.22.0,k8s_kafka_my-cluster-metrics-kafka-0_kafka_80e62549-38d7-471f-88d5-fde26ddd75ac_3,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-0
,1626917878.797,0.07663973640567248,amd64,linux,kafka,total,/kubepods/burstable/pod80e62549-38d7-471f-88d5-fde26ddd75ac/55bbd1f18da7aaf0fdc3b249873e096047933d9a82c2b7fc7fde7597ba37ba1b,sha256:cfa88c2d12a083e0fbcb4f8f58ee10d5d8c668d39595968c7c4171986c21327c,minikube,kubernetes-cadvisor,amd64,minikube,linux,a03fbcf166e6f74ef224d4a63be4277d017bb62e,minikube,2021_07_20T19_34_40_0700,v1.22.0,k8s_kafka_my-cluster-metrics-kafka-0_kafka_80e62549-38d7-471f-88d5-fde26ddd75ac_3,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-0
name,timestamp,values,beta_kubernetes_io_arch,beta_kubernetes_io_os,container,cpu,id,image,instance,job,kubernetes_io_arch,kubernetes_io_hostname,kubernetes_io_os,minikube_k8s_io_commit,minikube_k8s_io_name,minikube_k8s_io_updated_at,minikube_k8s_io_version,name,namespace,node_ip,node_name,pod
,1626917880.989,0.07342342563209853,amd64,linux,kafka,total,/docker/8e0ad287189976de1784ef1679dbe2ac72d77a223197b1ff38fc1c703e7ed96e/kubepods/burstable/pod80e62549-38d7-471f-88d5-fde26ddd75ac/55bbd1f18da7aaf0fdc3b249873e096047933d9a82c2b7fc7fde7597ba37ba1b,sha256:cfa88c2d12a083e0fbcb4f8f58ee10d5d8c668d39595968c7c4171986c21327c,minikube,kubernetes-cadvisor,amd64,minikube,linux,a03fbcf166e6f74ef224d4a63be4277d017bb62e,minikube,2021_07_20T19_34_40_0700,v1.22.0,k8s_kafka_my-cluster-metrics-kafka-0_kafka_80e62549-38d7-471f-88d5-fde26ddd75ac_3,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-0
,1626917880.989,0.0733359143212857,amd64,linux,kafka,total,/kubepods/burstable/pod80e62549-38d7-471f-88d5-fde26ddd75ac/55bbd1f18da7aaf0fdc3b249873e096047933d9a82c2b7fc7fde7597ba37ba1b,sha256:cfa88c2d12a083e0fbcb4f8f58ee10d5d8c668d39595968c7c4171986c21327c,minikube,kubernetes-cadvisor,amd64,minikube,linux,a03fbcf166e6f74ef224d4a63be4277d017bb62e,minikube,2021_07_20T19_34_40_0700,v1.22.0,k8s_kafka_my-cluster-metrics-kafka-0_kafka_80e62549-38d7-471f-88d5-fde26ddd75ac_3,kafka,192.168.49.2,minikube,my-cluster-metrics-kafka-0
name,timestamp,values,beta_kubernetes_io_arch,beta_kubernetes_io_os,container,cpu,id,image,instance,job,kubernetes_io_arch,kubernetes_io_hostname,kubernetes_io_os,minikube_k8s_io_commit,minikube_k8s_io_name,minikube_k8s_io_updated_at,minikube_k8s_io_version,name,namespace,node_ip,node_name,pod
